품목조회(Biofdnc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
품목상태,등록일,등록자,최종수정일,최종수정자,관리부서,품목대분류,품목중분류,품목소분류,Lot 관리,품목자산분류,품번,품명,규격,영문명,품목설명,기준단위,품목세부분류,검색어(이명(異名)),사양,품목특이사항,CAS NO,MOQ,포장단위,Manufacturer,Country of Manufacture,Source of Origin(Method),Plant Part,Country of Origin,중국원료신고번호(NMPA),알러젠성분,Furocoumarines,효능,특허,논문,임상,사용기한,보관위치,보관방법1,안정성 및 유의사항1,Note on storage1,Safety & Handling1,NOTICE (COA3 영문)1,NOTICE (COA3 국문)1,NOTICE (Composition 국문)1,NOTICE (Composition 영문)1,CAUTION (Origin)1,유기농 인증,KOSHER 인증,HALAL 인증,VEGAN 인증,ISAAA 인증,RSPO 인증,REACH 인증,Expiration Date,보관방법2,안정성 및 유의사항2,Note on storage2,Safety & Handling2,NOTICE (COA3 영문)2,NOTICE (COA3 국문)2,NOTICE (Composition 국문)2,NOTICE (Composition 영문)2,CAUTION (Origin)2
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00075,EGF+ (단종)(상품_사용중지),,,코스파인/웰코스에 납품되었던 화순상품. 2021-07-06 단종공문 발송.,KG,EGF,EGF +,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00076,"Phyto-bFGF, 10ppm(상품_사용중지)",,,"액상제품, 화순제품",KG,Potato-bFGF,Phyto bFGF,화순제품,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00077,TGF-b1(상품_사용중지),,,화순제품,mg,TGF-b1,,Powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00078,TGF-b3(상품_사용중지),,,화순제품,mg,TGF-b1,,Powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00079,IL-10(상품_사용중지),,,화순제품,mg,IL-10,,Powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00082,EGF(상품_사용중지),,,화순제품,mg,EGF,,Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00083,SA 8GF complex 14ppm(상품_사용중지),,,"화순제품 인천대납 건, 화순에서 제품 직접발송",KG,Protein Complex,,,"화순제품 인천대납 건, 화순에서 제품 직접발송",,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00084,IFN-r 1ppm(상품_사용중지),,,화순제품,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00086,K.Medicell for Skin 2.5(상품_사용중지),,,화순제조<br>,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00087,CM-3GF complex(상품_사용중지),,,"""sh-Oligopeptide-1/sh-Oligopeptide-2/sh-Polypeptide-3 각 1ppm
화순에서 코스메카코리아로 직접 등록 한 제품. 
코스파인을 통하여 발주를 받는것으로 변경 예정. (차후 코스파인용 단가 생성필요)
이후 코스파인에서 발주를 받으면 화순에 발주를 전달하고 대납하는 건으로 진행.
""",KG,Protein Complex,cm 3GF Complex,화순대납,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00088,BF-TNF-a 1ppm(상품_사용중지),,,"TNF-alpha(Tumor necrosis factor-alpha)<br>화순원료, 아이젤 문의",KG,,TNF-alpha(Tumor necrosis factor-alpha),,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00089,BF-FLT-3L 1ppm(상품_사용중지),,,"Flt-3(Fms-like tyrosine kinase 3 or receptor- type tyrosine-protein kinase FLT3 or fetal<br>화순원료, 아이젤 문의",KG,,Flt-3(Fms-like tyrosine kinase 3 or receptor- type tyrosine-protein kinase FLT3 or fetal,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00090,BF-IP-10 1ppm(상품_사용중지),,,"IP-10(Interferon gamma-induced protein 10 )<br>화순원료, 아이젤 문의",KG,,IP-10(Interferon gamma-induced protein 10 ),,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00091,BF-INF-r 1ppm(상품_사용중지),,,"IFN-r (Interferon gamma )<br>화순원료, 아이젤 문의",KG,,IFN-r (Interferon gamma ),,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00092,"BF-Sirt1, 1ppm(상품_사용중지)",,,화순제품,KG,Sirt1,,,,,5kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00093,"BF-TGF-b3, 1ppm(상품_사용중지)",,,화순제품,KG,TGF-b3,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00094,"BF-NGF, 1ppm(상품_사용중지)",,,화순원료,KG,NGF,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00095,"BF-IGF-2, 1ppm(상품_사용중지)",,,화순원료,KG,IGF1,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00096,EGF 1ppm (PE방부)(상품_사용중지),,,화순제품,KG,EGF,"EGF, 1ppm",화순제품,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00097,"EGF, 10ppm(상품_사용중지)",,,"화순제품, 바이오코스텍",KG,EGF,,화순제품,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00098,"EGF, 1ppm(상품_사용중지)",,,화순제품,KG,EGF,EGF 1ppm,"화순제품, H,E-L-transparent-6.5~9.5",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00099,BIO-IGF2 10 H(상품_사용중지),,,화순 제조사 기준 단가 85만원,KG,IGF2,,,,,1kg,"5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00100,EGF 0.1mg 동결건조 파우더(Vial)(상품_사용중지),,,"""[화순작업]
더원코스메틱에서 요청, Vial당 EGF 0.1mg 이 동결건조 형태로 들어가는 형태, 10000vial MOQ, 화순공급가 4200원/vial(21.8.5)""",EA,EGF,,,,,10000ea,5ml vial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00101,"EGF, 100ppm(상품_사용중지)",,,"화순제품, 바이오코스텍",KG,EGF,,화순제품,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00102,Complex-H(상품_사용중지),,,화순제품,KG,Protein Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00103,IGF-1(상품_사용중지),,,"화순 제품, 홍콩수출용(영세율) 2mg*5ea",mg,IGF1,"IGF (동양에프티), IGF (powder), 홍콩수출용, IGF, powder","화순 제품, 홍콩수출용",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00104,BF-Phyto-TMB4 100ppm(상품_사용중지),,,,KG,TMB4,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00105,GF Complex 3(상품_사용중지),,,,KG,Protein Complex,,화순대납,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00106,BIO-TGF-b3 1 PE(상품_사용중지),,,,KG,TGF-b3,,페녹시,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00107,TGF-b3 1ppm(상품_사용중지),,,화순 1ppm 진행 제품명,KG,TGF-b3,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-05-02,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]Protein(R),0,상품,RGR00109,GM-A.Repair complex (EWG 1~2등급)(상품_사용중지),,,GM-A.Repair complex (EWG 1~2등급),KG,Peptide Complex,,,GM-A.Repair complex (EWG 1~2등급),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]etc.(T),0,상품,RGT00005,닥터말 (Dr.MAL) 중화제(상품_사용중지),,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]etc.(T),0,상품,RGT00006,닥터말 포뮬라(Dr.MAL)(상품_사용중지),,,,KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
폐기,2023-03-29,오승택,2023-07-12,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),"[원료제조팀]상품,지점제품(G)",[원료제조팀상품]etc.(T),0,상품,RGT00007,컨센트에이트스킨부스터앰플(상품_사용중지),,,,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00001,(PF1)RMMACE-O,,,[단종] 2020-12-18 동양에프티를 통하여 아모레퍼시픽에서 해당 원료를 단종하였음을 전달 받음 [차승호][서효현]<br>,KG,레드맹그로브캘러스,,C-ly-,[단종] 2020-12-18 동양에프티를 통하여 아모레퍼시픽에서 해당 원료를 단종하였음을 전달 받음 [차승호][서효현]<br>,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00002,"(인삼,당근,녹차)3P-Callus Complex",,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00003,4 Phytostem Complex-REBOM (사용중지),,,RPC00079의 Phytostem-5 와 합쳐짐 (사용중지),KG,Callus Complex,,"H,HA,EG-ly-4.5~7.5",RPC00079의 Phytostem-5 와 합쳐짐 (사용중지),,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00004,4P-Callus Complex,,,,KG,Callus Complex,,"H,HA-l-lym-4.0~6.0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00005,AJU-Phytostem-5,,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00006,ANTIOXELL,,,"종근당건강 독점원료, 직거래사로 납품만 관리하고, 샘플, 자료요청등은 모두 제조사에서 종근당건강측으로 요청/관리하도록 유도",KG,Callus Complex,(NMPA),H.HA.E-ly-4.0,"종근당건강 독점원료, 직거래사로 납품만 관리하고, 샘플, 자료요청등은 모두 제조사에서 종근당건강측으로 요청/관리하도록 유도",,1kg,"1, 5, 10, 20kg",,,,,,137651-02004-4459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00007,Aqua-Stem™,,,,KG,Callus Complex,AQUA STEME™(Global),H-br-4.0~6.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00008,BIO-GFF W,,,,KG,갈락토미세스,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00009,Bio-Hair Care Complex,,,,KG,Callus Complex,,H.E-bl-4.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00010,Rose Placenta Extract BG,,,"[장미태좌기준], 수이케이-한국콜마 Bulgarian Rose Placenta Culture Extract 이름으로 진행",KG,다마스크장미피토플라센타,"Rose Placenta Extract BG(긴자토마토), Bulgarian Rose Placenta Culture Extract",BG-c-3.0,"[장미태좌기준], 수이케이-한국콜마 Bulgarian Rose Placenta Culture Extract 이름으로 진행",,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00011,Callus Complex,,,,KG,Callus Complex,,H.HA-c-4.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00012,ES Callus Complex 2,,,나투젠 마영규책임 요청( 미상의 제품 ES Callus complex) 땜빵용 저가 제품,KG,Callus Complex,쌀캘러스 당근캘러스,,나투젠 마영규책임 요청( 미상의 제품 ES Callus complex) 땜빵용 저가 제품,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00013,Callus complex(Enprani),,,"2020-11-25 마지막 3kg NApre방부로 제조하여 발송, 단종 공문을 우진트레이딩으로 메일 발송(신동선)<br>",KG,Callus Complex,,NApre,"2020-11-25 마지막 3kg NApre방부로 제조하여 발송, 단종 공문을 우진트레이딩으로 메일 발송(신동선)<br>",,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00014,Callus Complex(죠이라이프),,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00015,Callus Complex-IS,,,,KG,Callus Complex,,"PE,HA-L-wm-4.0~6,0",,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00016,Callus Complex-JT,,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00017,Camellia Placenta Extract BG,,,,KG,동백나무피토플라센타,,BG-ly-5.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00018,Cherry Placenta Extract BG,,,,KG,벚꽃피토플라센타,Cherry Phytoplacenta Cell,BG-ly-4.0~6.0,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00019,Chreey Blossom Phytoplacenta Culture Extract,,,,KG,벚꽃피토플라센타,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2025-07-11,민지애,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00020,Clock Stem Cell-CN,,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00021,CS Callus Complex,,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00022,CX Day-Ful Complex,,,,KG,Callus Complex,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00023,Damnacanthus Major Callus Extract,,,,KG,수정목캘러스,수정목캘러스배양추출물,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사용,2023-03-29,오승택,2023-05-11,오승택,인천)원료제조팀(제),[인천]원료제조팀제상품(R),[원료제조팀]제품(P),[원료제조팀제품]PlantCell(C),1,제품,RPC00024,Dendrobium Callus Culture Extract,,,,KG,,,,,,1kg,"1, 5, 10, 20kg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
